39.17888333,-77.412185,MCP2395000Y,180009746,Montgomery County Police,Injury Crash,2/25/18 14:31,Maryland (State),DARNESTOWN RD,Maryland (State),BEALLSVILLE RD,,N/A,,HEAD ON LEFT TURN,N/A,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,390BEC43-A1C8-4EFB-856E-26EEA74B4B92,No,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,WV,9FAB44FB-2F28-452C-A23D-2BD03CB09FF7,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.17888333,-77.412185,"(39.17888333, -77.412185)"
39.11112833,-77.23934333,MCP06850040,180010071,Montgomery County Police,Property Damage Crash,2/27/18 8:53,Maryland (State),DARNESTOWN RD,Municipality,EDISON PARK DR,,GAITHERSBURG,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,2C01981A-9384-418B-B398-AD19F6062FE9,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,4586B743-0A41-4ECD-A963-70825B04FADC,FUNCTIONAL,(SPORT) UTILITY VEHICLE,SLOWING OR STOPPING,39.11112833,-77.23934333,"(39.11112833, -77.23934333)"
39.09849167,-77.13647667,MCP24550022,180008643,Montgomery County Police,Property Damage Crash,2/19/18 16:18,County,SOUTHLAWN LA,County,E GUDE DR,,N/A,,STRAIGHT MOVEMENT ANGLE,CLOUDY,WET,DAYLIGHT,N/A,N/A,,BFD8492C-63F0-46C4-9454-CC3335D101AC,Yes,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,MD,375CEDB6-2938-4159-8DEE-20DED82DFBFF,DISABLING,PASSENGER CAR,MAKING LEFT TURN,39.09849167,-77.13647667,"(39.09849167, -77.13647667)"
38.99655667,-77.030925,MCP30270014,170535639,Montgomery County Police,Property Damage Crash,10/9/17 12:48,County,CAMERON ST,County,SECOND AVE,,N/A,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,N/A,,84035338-9B4B-493E-8419-6DB9560D6180,No,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,DC,F8776335-2B02-4E17-8CCE-23B5F45E9430,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,38.99655667,-77.030925,"(38.99655667, -77.030925)"
39.0031452,-77.04001933,MCP31500001,180009460,Montgomery County Police,Injury Crash,2/22/18 16:30,Maryland (State),16TH ST,County,SECOND AVE,,N/A,PEDESTRIAN,OTHER,CLEAR,DRY,DAYLIGHT,OTHER,UNKNOWN,NONE DETECTED,D66E8009-68A2-4569-A8F4-9D58AF7C77EB,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,377DBD45-525F-4767-A56E-D9C48FA2BB25,UNKNOWN,AMBULANCE/EMERGENCY,MAKING LEFT TURN,39.0031452,-77.04001933,"(39.0031452, -77.04001933)"
39.14135333,-77.19893167,EJ78600019,180006073,Gaithersburg Police Depar,Injury Crash,2/4/18 23:28,Maryland (State),FREDERICK RD,Unknown,R/R #CSX 140 508 M,,N/A,,SAME DIR REAR END,WINTRY MIX,ICE,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,087A6FE8-6C1F-40FD-B9A2-466079A82FC3,No,NO APPARENT INJURY,"ICY OR SNOW-COVERED, SLEET, HAIL, FREEZ. RAIN",NOT DISTRACTED,MD,130BA461-99FC-4C85-8499-A333C20A34EA,FUNCTIONAL,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.14135333,-77.19893167,"(39.14135333, -77.19893167)"
39.158795,-77.15988333,MCP2682001C,180008603,Montgomery County Police,Property Damage Crash,2/19/18 11:10,Maryland (State),MUNCASTER MILL RD,Maryland (State),WOODFIELD RD,,N/A,,SAME DIRECTION RIGHT TURN,CLOUDY,WET,DAYLIGHT,N/A,NONE DETECTED,,9F6BFE90-D497-40A0-A7CB-C565600E54AC,No,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,MD,BDDECF97-B487-4BF8-BA79-44D696EB2A17,FUNCTIONAL,PASSENGER CAR,ACCELERATING,39.158795,-77.15988333,"(39.158795, -77.15988333)"
39.02645,-77.02043333,MCP29870034,180010076,Montgomery County Police,Property Damage Crash,2/27/18 9:12,Maryland (State),UNIVERSITY BLVD W,County,DENNIS AVE,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,330F5510-31F4-418F-BADC-B623D6D89209,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,E8D01635-07D8-4835-9E8D-10E06864B171,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.02645,-77.02043333,"(39.02645, -77.02043333)"
39.28047833,-77.20291333,MCP2893003P,180009459,Montgomery County Police,Property Damage Crash,2/23/18 16:51,Maryland (State),WOODFIELD RD,County,VALLEY PARK DR,,N/A,,SAME DIR REND LEFT TURN,FOGGY,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,EFA52F1E-04AC-4242-8CA8-FC4FE807430F,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,57B3EC8A-1B60-4EE3-AFFD-297BF84C0CC3,SUPERFICIAL,OTHER,MOVING CONSTANT SPEED,39.28047833,-77.20291333,"(39.28047833, -77.20291333)"
39.04094566,-77.05152601,MCP2535001B,180009698,Montgomery County Police,Injury Crash,2/25/18 3:04,Maryland (State),GEORGIA AVE,County,ENNALLS AVE,,N/A,,SAME DIR REND LEFT TURN,RAINING,WET,DARK LIGHTS ON,NO CONTROLS,ALCOHOL PRESENT,,CC690FCF-E032-4435-BBFA-9F86692EC5A7,Yes,NO APPARENT INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,6022BE4F-7E32-4860-87BF-6A07664C58AF,FUNCTIONAL,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.04094566,-77.05152601,"(39.04094566, -77.05152601)"
